Store_id;SKU_id;Date;Promo;Demand;Regular_Price;Promo_Price
71;1;02.06.2015;;107;129.25;
71;1;03.06.2015;;72;129.25;
71;1;04.06.2015;;173;129.25;
71;1;05.06.2015;;182;129.25;
71;1;06.06.2015;;138;131.7;
71;1;07.06.2015;;141;131.7;
71;1;08.06.2015;;129;131.7;
71;1;09.06.2015;1;694;131.7;119.33
71;1;10.06.2015;1;1489;131.7;119.33
71;1;11.06.2015;1;801;131.7;119.33
71;1;12.06.2015;1;449;131.7;119.33
71;1;13.06.2015;1;578;131.7;119.33
71;1;14.06.2015;1;377;131.7;119.33
71;1;15.06.2015;1;390;131.7;119.33
71;1;16.06.2015;;50;131.7;
71;1;17.06.2015;;119;131.7;
71;1;18.06.2015;;132;128.17;
71;1;19.06.2015;;132;128.17;
71;1;20.06.2015;;148;128.17;
71;1;21.06.2015;;104;128.17;
71;1;22.06.2015;;97;128.17;
71;1;23.06.2015;;57;128.17;
71;1;24.06.2015;;157;128.17;
71;1;25.06.2015;;145;128.17;
71;1;26.06.2015;;236;128.17;
71;1;27.06.2015;;424;128.17;
71;1;28.06.2015;;135;130.34;
71;1;29.06.2015;;185;130.34;
71;1;30.06.2015;1;1008;130.34;119.33
71;1;01.07.2015;1;732;130.34;119.33
71;1;02.07.2015;1;594;130.34;119.33
71;1;03.07.2015;1;905;130.34;119.33
71;1;04.07.2015;1;767;130.34;119.33
71;1;05.07.2015;1;650;130.34;119.33
71;1;06.07.2015;1;638;130.34;119.33
71;1;07.07.2015;;214;130.34;
71;1;08.07.2015;;223;130.34;
71;1;09.07.2015;;198;121.64;
71;1;10.07.2015;;456;121.64;
71;1;11.07.2015;;349;123.55;
71;1;12.07.2015;;94;123.55;
71;1;13.07.2015;;223;123.55;
71;1;14.07.2015;;239;123.55;
71;1;15.07.2015;;302;125.45;
71;1;16.07.2015;;151;125.45;
71;1;17.07.2015;;248;125.45;
71;1;18.07.2015;;298;127.62;
71;1;19.07.2015;;214;127.62;
71;1;20.07.2015;;522;127.62;
71;1;21.07.2015;;364;127.62;
71;1;22.07.2015;;713;127.62;
71;1;23.07.2015;;691;127.62;
71;1;24.07.2015;;487;127.62;
71;1;25.07.2015;;509;127.62;
71;1;26.07.2015;;707;130.07;
71;1;27.07.2015;;515;130.07;
71;1;28.07.2015;1;968;130.07;124.77
71;1;29.07.2015;1;889;130.07;124.77
71;1;30.07.2015;1;691;130.07;124.77
71;1;31.07.2015;1;1071;130.07;124.77
71;1;01.08.2015;1;914;130.07;124.77
71;1;02.08.2015;1;116;130.07;124.77
71;1;03.08.2015;1;349;130.07;124.77
71;1;04.08.2015;;236;138.5;
71;1;05.08.2015;;232;138.5;
71;1;06.08.2015;;232;138.5;
71;1;07.08.2015;;295;138.5;
71;1;08.08.2015;;239;141.21;
71;1;09.08.2015;;236;141.21;
71;1;10.08.2015;;201;141.21;
71;1;11.08.2015;;214;141.21;
71;1;12.08.2015;;207;142.85;
71;1;13.08.2015;;173;142.85;
71;1;14.08.2015;;91;142.85;
71;1;15.08.2015;;141;142.85;
71;1;16.08.2015;;123;142.85;
71;1;17.08.2015;;264;142.85;
71;1;18.08.2015;;179;142.85;
71;1;19.08.2015;;163;142.85;
71;1;20.08.2015;;163;142.85;
71;1;21.08.2015;;251;142.85;
71;1;22.08.2015;;163;142.85;
71;1;23.08.2015;;151;142.85;
71;1;24.08.2015;;129;142.85;
71;1;25.08.2015;;217;142.85;
71;1;26.08.2015;;270;142.85;
71;1;27.08.2015;;292;137.68;
71;1;28.08.2015;;198;137.68;
71;1;29.08.2015;;292;137.68;
71;1;30.08.2015;;110;137.68;
71;1;31.08.2015;;220;137.68;
71;1;01.09.2015;;220;137.68;
71;1;02.09.2015;;254;135.78;
71;1;03.09.2015;;405;135.78;
71;1;04.09.2015;;333;135.78;
71;1;05.09.2015;;204;133.6;
71;1;06.09.2015;;302;133.6;
71;1;07.09.2015;;236;133.6;
71;1;08.09.2015;;427;133.6;
71;1;09.09.2015;;434;135.51;
71;1;10.09.2015;;110;135.51;
71;1;11.09.2015;;239;135.51;
71;1;12.09.2015;;207;135.51;
71;1;13.09.2015;;295;135.51;
71;1;14.09.2015;;201;135.51;
71;1;15.09.2015;;267;135.51;
71;1;16.09.2015;;232;138.5;
71;1;17.09.2015;;145;138.5;
71;1;18.09.2015;;154;138.5;
71;1;19.09.2015;;232;138.5;
71;1;20.09.2015;;179;138.5;
71;1;21.09.2015;;220;138.5;
71;1;22.09.2015;;232;138.5;
71;1;23.09.2015;;107;141.21;
71;1;24.09.2015;;141;141.21;
71;1;25.09.2015;;198;141.21;
71;1;26.09.2015;;179;141.21;
71;1;27.09.2015;;126;141.21;
71;1;28.09.2015;;129;141.21;
71;1;29.09.2015;;123;141.21;
71;1;30.09.2015;;129;141.21;
71;1;01.10.2015;;201;141.21;
71;1;02.10.2015;;129;141.21;
71;1;03.10.2015;;201;141.21;
71;1;04.10.2015;;163;141.21;
71;1;05.10.2015;;110;141.21;
71;1;06.10.2015;1;628;141.21;132.92
71;1;07.10.2015;1;553;141.21;130.21
71;1;08.10.2015;1;415;141.11;130.21
71;1;09.10.2015;1;434;141.21;130.21
71;1;10.10.2015;1;346;141.21;130.21
71;1;11.10.2015;1;276;141.21;130.21
71;1;12.10.2015;1;286;141.21;130.21
71;1;13.10.2015;;141;141.21;
71;1;14.10.2015;;101;141.21;
71;1;15.10.2015;;85;142.57;
71;1;16.10.2015;;123;142.57;
71;1;17.10.2015;;88;142.57;
71;1;18.10.2015;;97;142.57;
71;1;19.10.2015;;57;142.57;
71;1;20.10.2015;;123;142.57;
71;1;21.10.2015;;261;130.34;
71;1;22.10.2015;;311;130.34;
71;1;23.10.2015;;330;130.34;
71;1;24.10.2015;;229;130.34;
71;1;25.10.2015;;160;130.34;
71;1;26.10.2015;;79;130.34;
71;1;27.10.2015;1;336;130.34;122.32
71;1;28.10.2015;1;443;130.34;124.77
71;1;29.10.2015;1;443;130.34;124.77
71;1;30.10.2015;1;292;130.34;124.77
71;1;31.10.2015;1;371;130.34;124.77
71;1;01.11.2015;1;151;130.34;124.77
71;1;02.11.2015;1;289;130.34;124.77
71;1;03.11.2015;;170;130.34;
71;1;04.11.2015;;104;134.69;
71;1;05.11.2015;;91;134.69;
71;1;06.11.2015;;94;134.69;
71;1;07.11.2015;;94;134.69;
71;1;08.11.2015;;116;134.69;
71;1;09.11.2015;;170;134.69;
71;1;10.11.2015;;85;134.69;
71;1;11.11.2015;;154;130.34;
71;1;12.11.2015;;91;130.34;
71;1;13.11.2015;;154;130.34;
71;1;14.11.2015;;242;130.34;
71;1;15.11.2015;;75;130.34;
71;1;16.11.2015;;82;130.34;
71;1;17.11.2015;;179;130.34;
71;1;18.11.2015;;107;130.34;
71;1;19.11.2015;;91;130.34;
71;1;20.11.2015;;126;130.34;
71;1;21.11.2015;;192;130.34;
71;1;22.11.2015;;129;130.34;
71;1;23.11.2015;;82;130.34;
71;1;24.11.2015;1;1825;130.34;116.61
71;1;25.11.2015;1;886;130.34;116.61
71;1;26.11.2015;1;971;130.34;116.61
71;1;27.11.2015;1;817;130.34;116.61
71;1;28.11.2015;1;531;130.34;116.61
71;1;29.11.2015;1;509;130.34;116.61
71;1;30.11.2015;1;490;130.34;116.61
71;1;01.12.2015;;35;130.34;
71;1;02.12.2015;;85;130.34;
71;1;03.12.2015;;101;130.34;
71;1;04.12.2015;;138;130.34;
71;1;05.12.2015;1;185;130.34;116.61
71;1;06.12.2015;1;478;130.34;116.61
71;1;07.12.2015;1;1565;130.34;116.61
71;1;08.12.2015;;82;130.34;
71;1;09.12.2015;;113;130.34;
71;1;10.12.2015;;66;130.34;
71;1;11.12.2015;;72;130.34;
71;1;12.12.2015;;88;130.34;
71;1;13.12.2015;;97;130.34;
71;1;14.12.2015;;82;130.34;
71;1;15.12.2015;;94;130.34;
71;1;16.12.2015;;79;130.34;
71;1;17.12.2015;;113;130.34;
71;1;18.12.2015;;110;130.34;
71;1;19.12.2015;;132;130.34;
71;1;20.12.2015;;116;130.34;
71;1;21.12.2015;;69;130.34;
71;1;22.12.2015;;182;130.34;
71;1;23.12.2015;;204;130.34;
71;1;24.12.2015;;182;126.54;
71;1;25.12.2015;;97;126.54;
71;1;26.12.2015;;163;126.54;
71;1;27.12.2015;;145;126.54;
71;1;28.12.2015;;232;126.54;
71;1;29.12.2015;;198;126.54;
71;1;30.12.2015;;151;126.54;
71;1;31.12.2015;;69;126.54;
71;1;01.01.2016;;25;126.54;
71;1;02.01.2016;;44;126.54;
71;1;03.01.2016;;119;126.54;
71;1;04.01.2016;;97;126.54;
71;1;05.01.2016;;148;126.54;
71;1;06.01.2016;;91;126.54;
71;1;07.01.2016;;229;126.54;
71;1;08.01.2016;;132;126.54;
71;1;09.01.2016;;173;126.54;
71;1;10.01.2016;;141;126.54;
71;1;11.01.2016;;148;126.54;
71;1;12.01.2016;;148;126.54;
71;1;13.01.2016;;88;126.54;
71;1;14.01.2016;;63;126.54;
71;1;15.01.2016;;188;126.54;
71;1;16.01.2016;;192;126.54;
71;1;17.01.2016;;214;126.54;
71;1;18.01.2016;;132;126.54;
71;1;19.01.2016;;308;126.54;
71;1;20.01.2016;;239;126.54;
71;1;21.01.2016;;408;127.9;
71;1;22.01.2016;;336;127.9;
71;1;23.01.2016;;311;127.9;
71;1;24.01.2016;;245;127.9;
71;1;25.01.2016;;138;127.9;
71;1;26.01.2016;;232;127.9;
71;1;27.01.2016;;236;127.9;
71;1;28.01.2016;;94;127.9;
71;1;29.01.2016;;116;127.9;
71;1;30.01.2016;;163;127.9;
71;1;31.01.2016;;258;127.9;
71;1;01.02.2016;;204;130.34;
71;1;02.02.2016;;119;130.34;
71;1;03.02.2016;;163;130.34;
71;1;04.02.2016;;286;133.06;
71;1;05.02.2016;;298;133.06;
71;1;06.02.2016;;459;133.06;
71;1;07.02.2016;;267;141.76;
71;1;08.02.2016;;132;141.76;
71;1;09.02.2016;1;581;141.76;130.75
71;1;10.02.2016;1;512;141.76;130.75
71;1;11.02.2016;1;380;141.76;130.75
71;1;12.02.2016;1;214;141.76;130.75
71;1;13.02.2016;1;232;141.76;130.75
71;1;14.02.2016;1;176;141.76;130.75
71;1;15.02.2016;1;220;141.76;130.75
71;1;16.02.2016;1;210;141.76;130.75
71;1;17.02.2016;1;220;141.76;130.75
71;1;18.02.2016;;135;141.76;
71;1;19.02.2016;;82;141.76;
71;1;20.02.2016;;101;141.76;
71;1;21.02.2016;;63;141.76;
71;1;22.02.2016;;85;141.76;
71;1;23.02.2016;;50;141.76;
71;1;24.02.2016;;88;141.76;
71;1;25.02.2016;;91;141.76;
71;1;26.02.2016;;126;141.76;
71;1;27.02.2016;;101;141.76;
71;1;28.02.2016;;79;141.76;
71;1;29.02.2016;;151;141.76;
71;1;01.03.2016;;91;141.76;
71;1;02.03.2016;;75;141.76;
71;1;03.03.2016;;132;141.76;
71;1;04.03.2016;;232;141.76;
71;1;05.03.2016;;192;141.21;
71;1;06.03.2016;;141;141.21;
71;1;07.03.2016;;273;141.21;
71;1;08.03.2016;1;396;141.21;132.92
71;1;09.03.2016;1;650;141.21;132.92
71;1;10.03.2016;1;500;141.21;132.92
71;1;11.03.2016;1;412;141.21;132.92
71;1;12.03.2016;1;446;141.21;132.92
71;1;13.03.2016;1;245;141.21;132.92
71;1;14.03.2016;1;390;141.21;132.92
71;1;15.03.2016;1;685;141.21;130.21
71;1;16.03.2016;1;377;141.21;130.21
71;1;17.03.2016;1;490;141.21;130.21
71;1;18.03.2016;1;418;141.21;130.21
71;1;19.03.2016;1;408;141.21;130.21
71;1;20.03.2016;;85;141.21;
71;1;21.03.2016;;160;141.21;
71;1;22.03.2016;;79;141.21;
71;1;23.03.2016;;91;141.21;
71;1;24.03.2016;;63;141.21;
71;1;25.03.2016;;75;141.21;
71;1;26.03.2016;;179;141.21;
71;1;27.03.2016;;88;141.21;
71;1;28.03.2016;;107;141.21;
71;1;29.03.2016;;107;141.21;
71;1;30.03.2016;;116;141.21;
71;1;31.03.2016;;57;141.21;
71;1;01.04.2016;;113;141.21;
71;1;02.04.2016;;119;141.21;
71;1;03.04.2016;;75;141.21;
71;1;04.04.2016;;101;141.21;
71;1;05.04.2016;;192;141.21;
71;1;06.04.2016;;198;141.21;
71;1;07.04.2016;;220;141.21;
71;1;08.04.2016;;154;141.21;
71;1;09.04.2016;;185;141.21;
71;1;10.04.2016;;138;141.21;
71;1;11.04.2016;;38;141.21;
71;1;12.04.2016;;110;141.21;
71;1;13.04.2016;;160;141.21;
71;1;14.04.2016;;192;135.78;
71;1;15.04.2016;;553;135.78;
71;1;16.04.2016;;314;135.78;
71;1;17.04.2016;;320;135.78;
71;1;18.04.2016;;141;135.78;
71;1;19.04.2016;1;1062;135.78;122.32
71;1;20.04.2016;1;1335;135.78;122.32
71;1;21.04.2016;1;531;135.78;122.32
71;1;22.04.2016;1;484;135.78;122.32
71;1;23.04.2016;1;449;135.78;122.32
71;1;24.04.2016;1;418;135.78;122.32
71;1;25.04.2016;1;386;135.78;122.32
71;1;26.04.2016;;101;135.78;
71;1;27.04.2016;;132;135.78;
71;1;28.04.2016;;210;135.78;
71;1;29.04.2016;;283;131.16;
71;1;30.04.2016;;352;131.16;
71;1;01.05.2016;;97;131.16;
71;1;02.05.2016;;69;131.16;
71;1;03.05.2016;;75;131.16;
71;1;04.05.2016;;170;131.16;
71;1;05.05.2016;;119;131.16;
71;1;06.05.2016;;210;131.16;
71;1;07.05.2016;;217;131.16;
71;1;08.05.2016;;94;131.16;
71;1;09.05.2016;;179;131.16;
71;1;10.05.2016;;63;131.16;
71;1;11.05.2016;;72;131.16;
71;1;12.05.2016;;101;131.16;
71;1;13.05.2016;;44;128.98;
71;1;14.05.2016;;110;128.98;
71;1;15.05.2016;;135;128.98;
71;1;16.05.2016;;170;128.98;
71;1;17.05.2016;1;1203;128.98;119.6
71;1;18.05.2016;1;1414;128.98;119.6
71;1;19.05.2016;1;1687;128.98;119.6
71;1;20.05.2016;1;1169;128.98;119.6
71;1;21.05.2016;1;701;128.98;119.6
71;1;22.05.2016;1;452;128.98;119.6
72;1;01.01.2015;;9;163.78;
72;1;02.01.2015;;53;163.78;
72;1;03.01.2015;;38;163.78;
72;1;04.01.2015;;41;163.78;
72;1;05.01.2015;;104;163.78;
72;1;06.01.2015;;35;163.78;
72;1;07.01.2015;;53;163.78;
72;1;08.01.2015;;50;163.78;
72;1;09.01.2015;;116;163.78;
72;1;10.01.2015;;104;163.78;
72;1;11.01.2015;;116;163.78;
72;1;12.01.2015;;75;163.78;
72;1;13.01.2015;;116;163.78;
72;1;14.01.2015;;85;168.4;
72;1;15.01.2015;;69;168.4;
72;1;16.01.2015;;88;168.4;
72;1;17.01.2015;;79;168.4;
72;1;18.01.2015;;104;168.4;
72;1;19.01.2015;;119;168.4;
72;1;20.01.2015;;113;168.4;
72;1;21.01.2015;;97;168.4;
72;1;22.01.2015;;66;168.4;
72;1;23.01.2015;;88;160.24;
72;1;24.01.2015;;107;160.24;
72;1;25.01.2015;;88;160.24;
72;1;26.01.2015;;101;160.24;
72;1;27.01.2015;;104;160.24;
72;1;28.01.2015;;141;146.92;
72;1;29.01.2015;;138;146.92;
72;1;30.01.2015;;201;146.92;
72;1;31.01.2015;;97;146.92;
72;1;01.02.2015;;207;146.92;
72;1;02.02.2015;;79;146.92;
72;1;03.02.2015;;107;146.92;
72;1;04.02.2015;;129;146.92;
72;1;05.02.2015;;217;146.92;
72;1;06.02.2015;;170;146.92;
72;1;07.02.2015;;151;146.92;
72;1;08.02.2015;;138;146.92;
72;1;09.02.2015;;179;146.92;
72;1;10.02.2015;;192;146.92;
72;1;11.02.2015;;141;146.92;
72;1;12.02.2015;;104;146.92;
72;1;13.02.2015;;151;149.37;
72;1;14.02.2015;;182;149.37;
72;1;15.02.2015;;141;149.37;
72;1;16.02.2015;;132;149.37;
72;1;17.02.2015;1;289;149.37;143.8
72;1;18.02.2015;1;471;149.37;135.64
72;1;19.02.2015;1;726;149.37;135.64
72;1;20.02.2015;1;446;149.37;135.64
72;1;21.02.2015;1;487;149.37;135.64
72;1;22.02.2015;1;276;149.37;135.64
72;1;23.02.2015;1;188;149.37;135.64
72;1;24.02.2015;;176;149.37;
72;1;25.02.2015;;116;149.37;
72;1;26.02.2015;;214;149.37;
72;1;27.02.2015;;148;143.93;
72;1;28.02.2015;;217;143.93;
72;1;01.03.2015;;192;143.93;
72;1;02.03.2015;;236;143.93;
72;1;03.03.2015;1;289;143.93;138.36
72;1;04.03.2015;1;358;143.93;135.64
72;1;05.03.2015;1;336;138.5;135.64
72;1;06.03.2015;1;305;138.5;135.64
72;1;07.03.2015;1;405;138.5;135.64
72;1;08.03.2015;1;342;138.5;135.64
72;1;09.03.2015;;336;140.67;
72;1;10.03.2015;;239;140.67;
72;1;11.03.2015;;138;140.67;
72;1;12.03.2015;;185;140.67;
72;1;13.03.2015;;261;140.67;
72;1;14.03.2015;;173;140.67;
72;1;15.03.2015;;135;140.67;
72;1;16.03.2015;;207;140.67;
72;1;17.03.2015;1;1071;140.67;127.49
72;1;18.03.2015;1;760;140.67;127.49
72;1;19.03.2015;1;741;140.67;127.49
72;1;20.03.2015;1;823;140.67;127.49
72;1;21.03.2015;1;663;140.67;127.49
72;1;22.03.2015;1;679;140.67;127.49
72;1;23.03.2015;1;512;140.67;127.49
72;1;24.03.2015;;185;140.67;
72;1;25.03.2015;;126;140.67;
72;1;26.03.2015;;229;131.97;
72;1;27.03.2015;;286;131.97;
72;1;28.03.2015;;305;131.97;
72;1;29.03.2015;;261;131.97;
72;1;30.03.2015;;163;131.97;
72;1;31.03.2015;;223;131.97;
72;1;01.04.2015;;135;133.33;
72;1;02.04.2015;;126;133.33;
72;1;03.04.2015;;138;133.33;
72;1;04.04.2015;;204;133.33;
72;1;05.04.2015;;116;133.33;
72;1;06.04.2015;;170;133.33;
72;1;07.04.2015;1;603;133.33;119.33
72;1;08.04.2015;1;851;133.33;119.33
72;1;09.04.2015;1;880;133.33;119.33
72;1;10.04.2015;1;1018;133.33;119.33
72;1;11.04.2015;1;594;133.33;119.33
72;1;12.04.2015;1;236;133.33;119.33
72;1;13.04.2015;1;364;133.33;119.33
72;1;14.04.2015;;214;130.34;
72;1;15.04.2015;;113;130.34;
72;1;16.04.2015;;145;130.34;
72;1;17.04.2015;;160;138.5;
72;1;18.04.2015;;119;138.5;
72;1;19.04.2015;;123;138.5;
72;1;20.04.2015;;63;138.5;
72;1;21.04.2015;;151;138.5;
72;1;22.04.2015;;129;128.98;
72;1;23.04.2015;;207;128.98;
72;1;24.04.2015;;182;128.98;
72;1;25.04.2015;;188;128.98;
72;1;26.04.2015;;113;128.98;
72;1;27.04.2015;;135;128.98;
72;1;28.04.2015;;167;128.98;
72;1;29.04.2015;;132;131.7;
72;1;30.04.2015;;145;131.7;
72;1;01.05.2015;;176;131.7;
72;1;02.05.2015;;132;131.7;
72;1;03.05.2015;;94;131.7;
72;1;04.05.2015;;94;131.7;
72;1;05.05.2015;;204;131.7;
72;1;06.05.2015;;101;131.7;
72;1;07.05.2015;;101;131.7;
72;1;08.05.2015;;182;131.7;
72;1;09.05.2015;;50;131.7;
72;1;10.05.2015;;60;131.7;
72;1;11.05.2015;;97;131.7;
72;1;12.05.2015;;97;131.7;
72;1;13.05.2015;;107;131.7;
72;1;14.05.2015;;107;131.7;
72;1;15.05.2015;;207;131.7;
72;1;16.05.2015;;405;131.7;
72;1;17.05.2015;;192;131.7;
72;1;18.05.2015;;182;131.7;
72;1;19.05.2015;1;855;131.7;119.33
72;1;20.05.2015;1;804;131.7;119.33
72;1;21.05.2015;1;430;131.7;119.33
72;1;22.05.2015;1;503;131.7;119.33
72;1;23.05.2015;1;336;131.7;119.33
72;1;24.05.2015;1;518;131.7;119.33
72;1;25.05.2015;1;534;131.7;119.33
72;1;26.05.2015;;126;131.7;
72;1;27.05.2015;;173;129.25;
72;1;28.05.2015;;207;129.25;
72;1;29.05.2015;;135;129.25;
72;1;30.05.2015;;176;129.25;
72;1;31.05.2015;;116;129.25;
72;1;01.06.2015;;123;129.25;
72;1;02.06.2015;;110;129.25;
72;1;03.06.2015;;148;129.25;
72;1;04.06.2015;;138;129.25;
72;1;05.06.2015;;232;129.25;
72;1;06.06.2015;;229;131.7;
72;1;07.06.2015;;129;131.7;
72;1;08.06.2015;;119;131.7;
72;1;09.06.2015;1;412;131.7;119.33
72;1;10.06.2015;1;939;131.7;119.33
72;1;11.06.2015;1;710;131.7;119.33
72;1;12.06.2015;1;647;131.7;119.33
72;1;13.06.2015;1;814;131.7;119.33
72;1;14.06.2015;1;471;131.7;119.33
72;1;15.06.2015;1;415;131.7;119.33
72;1;16.06.2015;;239;131.7;
72;1;17.06.2015;;242;131.7;
72;1;18.06.2015;;167;128.17;
72;1;19.06.2015;;154;128.17;
72;1;20.06.2015;;160;128.17;
72;1;21.06.2015;;101;128.17;
72;1;22.06.2015;;151;128.17;
72;1;23.06.2015;;176;128.17;
72;1;24.06.2015;;226;128.17;
72;1;25.06.2015;;264;128.17;
72;1;26.06.2015;;229;128.17;
72;1;27.06.2015;;217;128.17;
72;1;28.06.2015;;349;130.34;
72;1;29.06.2015;;217;130.34;
72;1;30.06.2015;1;484;130.34;119.33
72;1;01.07.2015;1;484;130.34;119.33
72;1;02.07.2015;1;575;130.34;119.33
72;1;03.07.2015;1;789;130.34;119.33
72;1;04.07.2015;1;1012;130.34;119.33
72;1;05.07.2015;1;635;130.34;119.33
72;1;06.07.2015;1;430;130.34;119.33
72;1;07.07.2015;;242;130.34;
72;1;08.07.2015;;179;130.34;
72;1;09.07.2015;;317;121.64;
72;1;10.07.2015;;320;121.64;
72;1;11.07.2015;;446;123.55;
72;1;12.07.2015;;405;123.55;
72;1;13.07.2015;;619;123.55;
72;1;14.07.2015;;405;123.55;
72;1;15.07.2015;;352;125.45;
72;1;16.07.2015;;613;125.45;
72;1;17.07.2015;;462;125.45;
72;1;18.07.2015;;245;125.45;
72;1;19.07.2015;;603;127.62;
72;1;20.07.2015;;779;127.62;
72;1;21.07.2015;;525;127.62;
72;1;22.07.2015;;330;127.62;
72;1;23.07.2015;;565;127.62;
72;1;24.07.2015;;478;127.62;
72;1;25.07.2015;;380;127.62;
72;1;26.07.2015;;584;130.07;
72;1;27.07.2015;;540;130.07;
72;1;28.07.2015;1;911;130.07;124.77
72;1;29.07.2015;1;958;130.07;124.77
72;1;30.07.2015;1;1021;130.07;124.77
72;1;31.07.2015;1;864;130.07;124.77
72;1;01.08.2015;1;914;130.07;124.77
72;1;02.08.2015;1;823;130.07;124.77
72;1;03.08.2015;1;584;130.07;124.77
72;1;04.08.2015;;217;138.5;
72;1;05.08.2015;;276;138.5;
72;1;06.08.2015;;446;138.5;
72;1;07.08.2015;;537;138.5;
72;1;08.08.2015;;713;141.21;
72;1;09.08.2015;;594;141.21;
72;1;10.08.2015;;368;141.21;
72;1;11.08.2015;;305;141.21;
72;1;12.08.2015;;493;142.85;
72;1;13.08.2015;;292;142.85;
72;1;14.08.2015;;368;142.85;
72;1;15.08.2015;;349;142.85;
72;1;16.08.2015;;201;142.85;
72;1;17.08.2015;;270;142.85;
72;1;18.08.2015;;352;142.85;
72;1;19.08.2015;;305;142.85;
72;1;20.08.2015;;264;142.85;
72;1;21.08.2015;;173;142.85;
72;1;22.08.2015;;226;142.85;
72;1;23.08.2015;;258;142.85;
72;1;24.08.2015;;352;142.85;
72;1;25.08.2015;;390;142.85;
72;1;26.08.2015;;408;142.85;
72;1;27.08.2015;;210;137.68;
72;1;28.08.2015;;258;137.68;
72;1;29.08.2015;;273;137.68;
72;1;30.08.2015;;336;137.68;
72;1;31.08.2015;;236;137.68;
72;1;01.09.2015;;355;137.68;
72;1;02.09.2015;;226;135.78;
72;1;03.09.2015;;522;135.78;
72;1;04.09.2015;;421;135.78;
72;1;05.09.2015;;386;133.6;
72;1;06.09.2015;;289;133.6;
72;1;07.09.2015;;330;133.6;
72;1;08.09.2015;;248;133.6;
72;1;09.09.2015;;292;135.51;
72;1;10.09.2015;;270;135.51;
72;1;11.09.2015;;412;135.51;
72;1;12.09.2015;;631;135.51;
72;1;13.09.2015;;217;135.51;
72;1;14.09.2015;;308;135.51;
72;1;15.09.2015;;295;135.51;
72;1;16.09.2015;;201;138.5;
72;1;17.09.2015;;179;138.5;
72;1;18.09.2015;;176;138.5;
72;1;19.09.2015;;207;138.5;
72;1;20.09.2015;;261;138.5;
72;1;21.09.2015;;220;138.5;
72;1;22.09.2015;;195;138.5;
72;1;23.09.2015;;201;141.21;
72;1;24.09.2015;;248;141.21;
72;1;25.09.2015;;223;141.21;
72;1;26.09.2015;;242;141.21;
72;1;27.09.2015;;239;141.21;
72;1;28.09.2015;;192;141.21;
72;1;29.09.2015;;182;141.21;
72;1;30.09.2015;;298;141.21;
72;1;01.10.2015;;182;141.21;
72;1;02.10.2015;;236;141.21;
72;1;03.10.2015;;210;141.21;
72;1;04.10.2015;;188;141.21;
72;1;05.10.2015;;210;141.21;
72;1;06.10.2015;1;556;141.21;132.92
72;1;07.10.2015;1;663;141.21;130.21
72;1;08.10.2015;1;741;141.11;130.21
72;1;09.10.2015;1;437;141.21;130.21
72;1;10.10.2015;1;418;141.21;130.21
72;1;11.10.2015;1;399;141.21;130.21
72;1;12.10.2015;1;339;141.21;130.21
72;1;13.10.2015;;119;141.21;
72;1;14.10.2015;;119;141.21;
72;1;15.10.2015;;145;142.57;
72;1;16.10.2015;;239;142.57;
72;1;17.10.2015;;173;142.57;
72;1;18.10.2015;;182;142.57;
72;1;19.10.2015;;148;142.57;
72;1;20.10.2015;;135;142.57;
72;1;21.10.2015;;327;130.34;
72;1;22.10.2015;;459;130.34;
72;1;23.10.2015;;424;130.34;
72;1;24.10.2015;;390;130.34;
72;1;25.10.2015;;402;130.34;
72;1;26.10.2015;;280;130.34;
72;1;27.10.2015;1;738;130.34;122.32
72;1;28.10.2015;1;795;130.34;124.77
72;1;29.10.2015;1;487;130.34;124.77
72;1;30.10.2015;1;254;130.34;124.77
72;1;31.10.2015;1;342;130.34;124.77
72;1;01.11.2015;1;251;130.34;124.77
72;1;02.11.2015;1;342;130.34;124.77
72;1;03.11.2015;;239;130.34;
72;1;04.11.2015;;261;134.69;
72;1;05.11.2015;;185;134.69;
72;1;06.11.2015;;408;134.69;
72;1;07.11.2015;;320;134.69;
72;1;08.11.2015;;160;134.69;
72;1;09.11.2015;;192;134.69;
72;1;10.11.2015;;198;134.69;
72;1;11.11.2015;;302;130.34;
72;1;12.11.2015;;132;130.34;
72;1;13.11.2015;;242;130.34;
72;1;14.11.2015;;273;130.34;
72;1;15.11.2015;;223;130.34;
72;1;16.11.2015;;264;130.34;
72;1;17.11.2015;;314;130.34;
72;1;18.11.2015;;232;130.34;
72;1;19.11.2015;;123;130.34;
72;1;20.11.2015;;210;130.34;
72;1;21.11.2015;;179;130.34;
72;1;22.11.2015;;214;130.34;
72;1;23.11.2015;;192;130.34;
72;1;24.11.2015;1;1684;130.34;116.61
72;1;25.11.2015;1;1766;130.34;116.61
72;1;26.11.2015;1;1354;130.34;116.61
72;1;27.11.2015;1;641;130.34;116.61
72;1;28.11.2015;1;701;130.34;116.61
72;1;29.11.2015;1;672;130.34;116.61
72;1;30.11.2015;1;748;130.34;116.61
72;1;01.12.2015;;232;130.34;
72;1;02.12.2015;;141;130.34;
72;1;03.12.2015;;154;130.34;
72;1;04.12.2015;;248;130.34;
72;1;05.12.2015;1;1103;130.34;116.61
72;1;06.12.2015;1;653;130.34;116.61
72;1;07.12.2015;1;1131;130.34;116.61
72;1;08.12.2015;;226;130.34;
72;1;09.12.2015;;132;130.34;
72;1;10.12.2015;;113;130.34;
